Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0.1,-692.434998,83.403412,-364.542297,-628.639282,34.041382,-765.550781,-555.722778,97.640427,49.535378,-530.992493,40.71529,369.901001,-444.963623,71.865547,223.902634,-394.621063,108.635437,-550.10376,-392.012726,125.900421,46.778038,-370.943909,136.667267,-159.347107,-185.902222,68.17749,-785.780518,-141.19809,133.275238,-521.148193,-155.092819,157.343979,-17.767445,-69.231674,114.087006,177.084961,8.831009,74.365791,-771.039734,21.669752,162.324036,-70.477623,145.736343,37.056194,442.007782,149.426132,145.644714,63.351498,148.822876,164.351578,-31.462713,184.38913,152.26149,-465.165619,418.507874,25.492519,-715.293274,400.723999,120.774551,-385.257385,485.569183,95.960159,-145.095856,647.117188,45.029919,-77.967705,777.022095,31.91156,-174.039429,876.908813,17.103083,-721.596497,-472.608856,129.111313,-310.533569,-289.027039,148.168671,-454.623291,-227.703583,109.689873,239.510101,-132.015884,161.63797,-111.319519,-69.207458,35.513153,462.210907,24.107882,124.379959,-566.615234,-9.369031,168.569748,-367.065674,26.356764,75.371918,325.919281,103.462387,166.055359,-201.153702,130.572021,115.813324,174.193848,287.637543,33.763428,418.126648,474.274292,73.26194,134.143097,832.294373,16.580671,158.647491,246.701904,128.809723,-531.967346,-130.843033,165.073181,-383.494568,587.016235,60.626678,30.720175,502.125916,64.442055,-526.905762,466.912018,89.294182,-455.739075,-367.615234,29.66699,-909.554993,-499.413025,109.073456,-487.114716,-2.108738,39.307011,-886.669189,-379.304169,36.847893,-853.796997,323.169006,149.047684,-367.777649,371.816162,128.614349,-120.592247,509.903503,27.405888,254.576569,35.910221,119.829926,162.568848,-736.751892,35.859501,-177.509369,272.725891,98.023811,-622.822083,858.069031,19.731342,-460.934509,250.046371,86.171646,246.301102,467.827545,23.343637,424.307648,666.893005,48.336079,-345.797729,719.71637,18.819765,273.49054,417.04184,19.21019,-808.253357,151.848312,68.655754,-766.604614,480.548096,91.789101,-286.080902,257.515015,170.756943,-286.390442
11,0.11,-692.438354,83.405334,-364.537659,-628.644104,34.043587,-765.546509,-555.724121,97.643135,49.539433,-530.992249,40.718178,369.90506,-444.964081,71.868866,223.906143,-394.625458,108.638924,-550.100586,-392.014404,125.904007,46.781258,-370.946625,136.670929,-159.343964,-185.907455,68.182053,-785.778198,-141.202484,133.28009,-521.146118,-155.094955,157.348846,-17.765358,-69.232674,114.092339,177.0867,8.825764,74.371399,-771.038269,21.667339,162.329819,-70.476341,145.737,37.062706,442.008484,149.424438,145.651184,63.352154,148.820633,164.358017,-31.461998,184.384918,152.268082,-465.16507,418.503143,25.500305,-715.293884,400.720337,120.782295,-385.257874,485.566772,95.968399,-145.096725,647.115356,45.039024,-77.969315,777.019958,31.921343,-174.041656,876.904236,17.113314,-721.599243,-472.612305,129.114441,-310.529938,-289.031219,148.172729,-454.620544,-227.704285,109.694359,239.512604,-132.018494,161.642944,-111.31749,-69.206673,35.518517,462.212555,24.103352,124.385681,-566.613953,-9.372875,168.575317,-367.06424,26.356659,75.377777,325.920593,103.459335,166.061554,-201.152802,130.571014,115.81971,174.194626,287.638062,33.770691,418.12677,474.273346,73.270149,134.142258,832.293884,16.590796,158.64505,246.697479,128.81662,-531.967102,-130.846924,165.078094,-383.492584,587.014893,60.635479,30.718834,502.121918,64.450325,-526.906738,466.908142,89.302261,-455.739868,-367.62088,29.670567,-909.551697,-499.417145,109.076385,-487.110962,-2.114341,39.312538,-886.667786,-379.309662,36.851418,-853.793823,323.165253,149.055023,-367.777771,371.81369,128.621979,-120.592598,509.903259,27.414307,254.575607,35.909119,119.835808,162.570038,-736.754089,35.861214,-177.504517,272.721161,98.030846,-622.82196,858.065613,19.741528,-460.937134,250.045868,86.17868,246.301331,467.828217,23.35187,424.306915,666.889893,48.345249,-345.799438,719.716553,18.829294,273.488586,417.036713,19.21796,-808.253723,151.843124,68.662125,-766.603882,480.545044,91.797295,-286.081757,257.511536,170.763947,-286.390259
12,0.12,-692.435425,83.40638,-364.54068,-628.640442,34.046112,-765.549561,-555.722473,97.641312,49.536915,-530.991638,40.714661,369.902222,-444.963013,71.865479,223.90387,-394.621887,108.638863,-550.102478,-392.012451,125.9011,46.779335,-370.944,136.668854,-159.345764,-185.903458,68.181725,-785.779724,-141.198792,133.278214,-521.1474,-155.09256,157.34465,-17.766417,-69.231148,114.086647,177.085663,8.82978,74.369698,-771.039246,21.669909,162.324692,-70.47686,145.737228,37.054329,442.00769,149.426514,145.644592,63.351959,148.823105,164.351883,-31.462162,184.38858,152.263763,-465.165192,418.506653,25.495611,-715.293884,400.72348,120.776154,-385.257477,485.569092,95.960548,-145.096237,647.117249,45.029778,-77.968582,777.022034,31.911686,-174.040619,876.907715,17.10561,-721.598022,-472.609314,129.113754,-310.532074,-289.027557,148.171509,-454.62204,-227.703033,109.689453,239.511108,-132.015793,161.639038,-111.318489,-69.206512,35.511482,462.211151,24.107098,124.382912,-566.614624,-9.369411,168.571808,-367.064819,26.357487,75.37075,325.919647,103.462311,166.056519,-201.153091,130.572556,115.812714,174.194183,287.638397,33.76149,418.126312,474.274719,73.261055,134.14267,832.294861,16.579203,158.646164,246.701187,128.812195,-531.967163,-130.84343,165.075485,-383.4935,587.016541,60.626118,30.719444,502.125214,64.444176,-526.906372,466.911377,89.296021,-455.739471,-367.616821,29.672033,-909.554138,-499.413696,109.076729,-487.113281,-2.110206,39.311466,-886.668945,-379.305664,36.852699,-853.796143,323.168579,149.049316,-367.777496,371.816132,128.614777,-120.592278,509.903961,27.404406,254.575912,35.910721,119.829498,162.569366,-736.751953,35.86166,-177.507843,272.724945,98.02668,-622.822021,858.068359,19.732691,-460.935944,250.046997,86.170547,246.301086,467.8284,23.341425,424.307068,666.892578,48.337151,-345.798645,719.717163,18.817909,273.48941,417.040466,19.213715,-808.253784,151.847092,68.659439,-766.604553,480.547729,91.790138,-286.081299,257.514801,170.75827,-286.390076
13,0.13,-692.433594,83.416656,-364.541656,-628.638367,34.055828,-765.550354,-555.721313,97.651047,49.536095,-530.991089,40.724445,369.90155,-444.962128,71.874702,223.903229,-394.619659,108.647415,-550.103088,-392.011017,125.909958,46.778812,-370.942139,136.677475,-159.346313,-185.901138,68.189003,-785.78009,-141.196518,133.28537,-521.147461,-155.090897,157.352158,-17.76667,-69.229958,114.093796,177.085556,8.832097,74.375931,-771.039185,21.67169,162.331223,-70.476875,145.737625,37.060432,442.007965,149.428009,145.650482,63.352093,148.824844,164.357712,-31.462029,184.390854,152.26918,-465.164948,418.508667,25.499634,-715.293274,400.725525,120.780434,-385.256958,485.570648,95.964485,-145.095551,647.118347,45.032871,-77.967644,777.023193,31.914019,-174.03949,876.909485,17.1071,-721.59668,-472.60733,129.122849,-310.532776,-289.02536,148.17955,-454.622498,-227.701965,109.697495,239.510757,-132.013962,161.646362,-111.318733,-69.206161,35.518776,462.21106,24.109386,124.38916,-566.614624,-9.367153,168.578354,-367.06488,26.358225,75.377449,325.9198,103.46431,166.0625,-201.152985,130.573746,115.818771,174.194321,287.638794,33.766811,418.126709,474.275726,73.265205,134.143341,832.29541,16.581394,158.647308,246.703445,128.817245,-531.966858,-130.841202,165.082657,-383.493774,587.017517,60.629601,30.720293,502.127045,64.44783,-526.905579,466.913269,89.299896,-455.73877,-367.614502,29.680252,-909.554626,-499.411621,109.085884,-487.114014,-2.107918,39.317688,-886.668945,-379.303406,36.861008,-853.796631,323.170715,149.054016,-367.777039,371.817871,128.619339,-120.591751,509.904572,27.408421,254.576569,35.911953,119.83606,162.569382,-736.750854,35.872276,-177.508881,272.727203,98.031532,-622.821716,858.069763,19.734434,-460.934662,250.047928,86.17598,246.301453,467.828705,23.34576,424.307709,666.894226,48.339989,-345.797668,719.717529,18.820786,273.490417,417.042542,19.217691,-808.253296,151.849365,68.664886,-766.604309,480.549469,91.794037,-286.080597,257.516937,170.763367,-286.38974
14,0.14,-692.433777,83.41774,-364.539185,-628.637085,34.058273,-765.547852,-555.722473,97.652382,49.53894,-530.992798,40.725304,369.904236,-444.963684,71.876564,223.90625,-394.619537,108.651299,-550.099854,-392.012482,125.912605,46.782135,-370.943237,136.680756,-159.342911,-185.899979,68.195068,-785.776245,-141.196579,133.291245,-521.143555,-155.092484,157.356888,-17.762661,-69.231728,114.098801,177.089661,8.833133,74.383545,-771.034973,21.670208,162.337479,-70.472389,145.735809,37.066631,442.012451,149.426315,145.657501,63.356846,148.823227,164.364914,-31.457186,184.390457,152.277588,-465.160065,418.509949,25.510452,-715.288025,400.72525,120.790413,-385.251587,485.569885,95.974655,-145.090012,647.117859,45.044209,-77.961815,777.02301,31.926609,-174.033325,876.91095,17.121643,-721.590271,-472.607971,129.12561,-310.529663,-289.025757,148.184082,-454.618835,-227.703842,109.70108,239.514435,-132.01535,161.651459,-111.314644,-69.207985,35.523186,462.215088,24.109482,124.396461,-566.610229,-9.367935,168.584976,-367.060486,26.356428,75.382919,325.924072,103.463127,166.069717,-201.148285,130.571991,115.825394,174.19902,287.637054,33.774193,418.131683,474.274445,73.274696,134.148743,832.294495,16.593733,158.65361,246.703415,128.826294,-531.961853,-130.841888,165.088333,-383.489624,587.016663,60.640224,30.72603,502.127533,64.458931,-526.900146,466.913361,89.310562,-455.733337,-367.612762,29.685102,-909.551392,-499.41153,109.088791,-487.110992,-2.106316,39.325451,-886.664734,-379.30188,36.865654,-853.793518,323.170135,149.063354,-367.771851,371.816742,128.628555,-120.586464,509.90332,27.41795,254.582047,35.91021,119.841949,162.573792,-736.751038,35.87262,-177.506607,272.7276,98.040977,-622.816711,858.070496,19.748278,-460.928314,250.046249,86.183426,246.306335,467.827057,23.354597,424.313049,666.894348,48.352051,-345.791779,719.716309,18.831976,273.49646,417.044067,19.228689,-808.248047,151.850433,68.673645,-766.59967,480.549133,91.804459,-286.075104,257.51593,170.772018,-286.384644
15,0.15,-692.432983,83.424286,-364.537231,-628.638489,34.064865,-765.546265,-555.719849,97.656013,49.540459,-530.989746,40.727829,369.905518,-444.960815,71.878227,223.907288,-394.61908,108.654091,-550.098938,-392.009521,125.913948,46.783001,-370.940826,136.682266,-159.342087,-185.901077,68.195488,-785.776428,-141.195679,133.290405,-521.143616,-155.089233,157.355042,-17.76263,-69.228348,114.095284,177.089279,8.832216,74.38118,-771.035767,21.673285,162.333282,-70.473015,145.739136,37.059471,442.010986,149.429672,145.651184,63.355743,148.826492,164.358826,-31.458319,184.391861,152.272049,-465.161377,418.508545,25.50219,-715.290527,400.726471,120.781631,-385.253784,485.571716,95.964104,-145.092636,647.119263,45.031231,-77.965157,777.023926,31.912029,-174.037231,876.909363,17.106958,-721.594543,-472.606262,129.128922,-310.528442,-289.024353,148.185165,-454.618286,-227.700226,109.699654,239.514648,-132.012436,161.649521,-111.314674,-69.204643,35.519001,462.214478,24.110102,124.393402,-566.610962,-9.365932,168.581909,-367.060974,26.359848,75.377708,325.923096,103.465752,166.064667,-201.149231,130.575394,115.819077,174.197845,287.640259,33.765095,418.129608,474.2771,73.263641,134.146149,832.296509,16.577587,158.649475,246.704224,128.820023,-531.96344,-130.839996,165.087021,-383.489685,587.018738,60.627827,30.7229,502.127411,64.449059,-526.902893,466.91394,89.30101,-455.73587,-367.614868,29.688366,-909.550842,-499.410889,109.092903,-487.109711,-2.108157,39.323521,-886.665649,-379.303619,36.86895,-853.792847,323.171844,149.055603,-367.773682,371.819183,128.619537,-120.588547,509.905823,27.406111,254.579224,35.913605,119.836983,162.573044,-736.75,35.879341,-177.504578,272.727661,98.034554,-622.818481,858.070007,19.733221,-460.932556,250.0495,86.175262,246.304626,467.83017,23.342953,424.310272,666.894775,48.339424,-345.795258,719.718689,18.817142,273.492737,417.042267,19.22068,-808.25061,151.849457,68.669266,-766.601135,480.550354,91.794312,-286.077698,257.51828,170.764999,-286.3862
16,0.16,-692.431335,83.416985,-364.535797,-628.636475,34.058868,-765.544983,-555.718445,97.649437,49.541862,-530.987732,40.720974,369.906799,-444.958893,71.872498,223.90863,-394.617706,108.650139,-550.097473,-392.008331,125.909058,46.784462,-370.939819,136.677933,-159.340576,-185.899353,68.194061,-785.775085,-141.194611,133.289017,-521.142151,-155.088394,157.352692,-17.761082,-69.227013,114.093483,177.090729,8.8339,74.381721,-771.034363,21.674089,162.332825,-70.471497,145.741257,37.059433,442.012268,149.430664,145.65181,63.357204,148.827286,164.359634,-31.456799,184.392761,152.27388,-465.159882,418.510773,25.50684,-715.289368,400.727722,120.785561,-385.25235,485.573212,95.968513,-145.091232,647.121216,45.037186,-77.963875,777.026062,31.919472,-174.03595,876.911621,17.116316,-721.593262,-472.605072,129.123779,-310.526917,-289.023407,148.182144,-454.616791,-227.698868,109.696121,239.516174,-132.011642,161.647537,-111.313141,-69.202499,35.516735,462.215759,24.111263,124.393776,-566.609497,-9.365186,168.581604,-367.059448,26.361547,75.376648,325.9245,103.466507,166.065247,-201.147705,130.576675,115.819328,174.19931,287.642426,33.766556,418.13089,474.278839,73.267479,134.147491,832.298767,16.585068,158.650696,246.705353,128.822617,-531.962036,-130.839233,165.085495,-383.488159,587.020508,60.632988,30.724272,502.129211,64.454254,-526.901611,466.915497,89.30574,-455.734497,-367.612732,29.685282,-909.549622,-499.409576,109.087784,-487.108246,-2.10613,39.324146,-886.664368,-379.301605,36.865646,-853.791565,323.172791,149.058731,-367.772217,371.820312,128.622742,-120.58709,509.907959,27.41012,254.580505,35.914848,119.836288,162.574493,-736.747986,35.871277,-177.50325,272.729095,98.03756,-622.817017,858.072266,19.741982,-460.931305,250.051086,86.17662,246.30603,467.832397,23.34623,424.311554,666.896729,48.346016,-345.793945,719.721069,18.823265,273.494019,417.044525,19.225464,-808.249207,151.851212,68.671272,-766.599792,480.551849,91.798904,-286.076294,257.519012,170.767303,-286.384674
17,0.17,-692.43158,83.415871,-364.536682,-628.636658,34.056454,-765.545593,-555.718628,97.649246,49.540936,-530.988098,40.721672,369.906189,-444.959351,71.872589,223.907822,-394.61792,108.647865,-550.098389,-392.008484,125.908524,46.783535,-370.939911,136.676758,-159.341599,-185.899536,68.190666,-785.775757,-141.194687,133.286285,-521.143127,-155.08847,157.351456,-17.762184,-69.227203,114.092659,177.089752,8.833706,74.37796,-771.035278,21.67403,162.33107,-70.472565,145.740906,37.058926,442.011658,149.430573,145.650177,63.356163,148.827225,164.357727,-31.457901,184.3927,152.270645,-465.16095,418.510437,25.502392,-715.289978,400.72757,120.782097,-385.253296,485.572998,95.965584,-145.092102,647.121033,45.034107,-77.964561,777.025696,31.915852,-174.036606,876.911316,17.110884,-721.594055,-472.605286,129.122375,-310.527954,-289.023468,148.179916,-454.617859,-227.699112,109.695808,239.515182,-132.011688,161.646011,-111.314232,-69.202843,35.516735,462.215118,24.111158,124.390572,-566.610474,-9.365216,168.579056,-367.060547,26.361294,75.376045,325.923615,103.466476,166.062958,-201.148788,130.576508,115.818069,174.198334,287.642029,33.765678,418.13028,474.278503,73.265381,134.146744,832.298401,16.582289,158.650131,246.705246,128.819046,-531.963013,-130.839279,165.083176,-383.489288,587.020203,60.63036,30.723528,502.128967,64.450172,-526.902283,466.915314,89.301941,-455.735321,-367.612946,29.681898,-909.550171,-499.409668,109.085907,-487.109192,-2.106383,39.320072,-886.664978,-379.301788,36.862453,-853.792175,323.17276,149.055481,-367.773224,371.820221,128.620117,-120.588058,509.907654,27.408302,254.579819,35.9147,119.83519,162.573517,-736.748352,35.8708,-177.503998,272.728912,98.033684,-622.817993,858.07196,19.737341,-460.931946,250.050842,86.175323,246.305161,467.832031,23.345001,424.310913,666.896484,48.342121,-345.794617,719.720642,18.821068,273.493317,417.04422,19.220732,-808.249939,151.850998,68.667229,-766.600464,480.551666,91.79557,-286.077179,257.519012,170.76445,-286.385773
18,0.18,-692.431091,83.40963,-364.535339,-628.635681,34.047596,-765.543884,-555.71875,97.645691,49.542442,-530.988586,40.720207,369.907928,-444.959595,71.870155,223.909576,-394.617188,108.640381,-550.096863,-392.008606,125.904915,46.784981,-370.939728,136.671814,-159.340179,-185.898544,68.18161,-785.773682,-141.194077,133.278961,-521.141418,-155.088486,157.347412,-17.76062,-69.227486,114.089859,177.091797,8.834645,74.36898,-771.032959,21.674089,162.326645,-70.470825,145.740265,37.057831,442.014343,149.430435,145.646622,63.358204,148.827225,164.353546,-31.455978,184.39325,152.263641,-465.158875,418.511322,25.493727,-715.286804,400.727997,120.775597,-385.250763,485.57312,95.960625,-145.089294,647.121033,45.029568,-77.961235,777.025818,31.910666,-174.033035,876.912292,17.102116,-721.590149,-472.604919,129.116455,-310.526611,-289.022949,148.17305,-454.616364,-227.699432,109.693443,239.516922,-132.011551,161.641342,-111.312668,-69.203514,35.515804,462.21756,24.11183,124.382942,-566.608398,-9.364799,168.572723,-367.058868,26.360817,75.374222,325.926056,103.466682,166.057678,-201.146942,130.576218,115.815239,174.200485,287.641479,33.76442,418.133209,474.27832,73.262253,134.149689,832.298157,16.579269,158.6539,246.705887,128.8116,-531.960693,-130.838806,165.076736,-383.487701,587.020142,60.62653,30.726671,502.129608,64.442726,-526.899353,466.915802,89.29496,-455.732513,-367.611847,29.672071,-909.548096,-499.409088,109.07885,-487.107758,-2.10531,39.310341,-886.662537,-379.300812,36.852989,-853.7901,323.173126,149.049088,-367.770966,371.820343,128.615356,-120.585609,509.907257,27.405947,254.583115,35.91444,119.832291,162.575623,-736.74823,35.865788,-177.50238,272.729706,98.025635,-622.81543,858.072571,19.73027,-460.928162,250.050491,86.172943,246.307693,467.831451,23.343758,424.314209,666.896851,48.335831,-345.79129,719.720276,18.818796,273.496979,417.045135,19.211472,-808.246765,151.851929,68.658264,-766.5979,480.552002,91.789696,-286.074341,257.519318,170.758591,-286.383759
19,0.19,-692.431274,83.417221,-364.543793,-628.63562,34.065128,-765.553589,-555.718872,97.644142,49.534233,-530.988403,40.711132,369.898346,-444.959656,71.865059,223.900772,-394.617554,108.654076,-550.104736,-392.008911,125.90435,46.777489,-370.940155,136.676285,-159.347397,-185.898651,68.20211,-785.782593,-141.194504,133.293381,-521.148682,-155.089005,157.349701,-17.76734,-69.227737,114.087997,177.084,8.834526,74.390221,-771.041626,21.673508,162.331207,-70.477455,145.740448,37.050827,442.004761,149.429977,145.648682,63.351185,148.82666,164.357864,-31.46258,184.392715,152.278534,-465.165771,418.511444,25.515915,-715.296753,400.727631,120.789787,-385.258423,485.572937,95.969559,-145.097549,647.121094,45.037804,-77.970695,777.026001,31.921915,-174.042816,876.912476,17.127014,-721.600281,-472.605347,129.123993,-310.533997,-289.023468,148.185043,-454.623352,-227.699707,109.689194,239.50914,-132.012131,161.646027,-111.319313,-69.203316,35.507111,462.207886,24.111458,124.399361,-566.616028,-9.365395,168.584198,-367.065338,26.360758,75.369324,325.917328,103.466095,166.065811,-201.153488,130.575943,115.814552,174.192749,287.641602,33.758778,418.123505,474.278198,73.264435,134.140823,832.29834,16.582876,158.643661,246.70549,128.82843,-531.968201,-130.839417,165.087936,-383.494263,587.020142,60.631828,30.717567,502.129608,64.460876,-526.908264,466.91568,89.311211,-455.740936,-367.611694,29.694506,-909.557922,-499.409363,109.090446,-487.115662,-2.105251,39.33427,-886.672119,-379.30072,36.874031,-853.799805,323.172638,149.062424,-367.777985,371.819916,128.623032,-120.593079,509.907471,27.405457,254.573227,35.91412,119.831352,162.567947,-736.748047,35.868656,-177.511993,272.729462,98.044807,-622.823608,858.072754,19.748837,-460.938263,250.050369,86.171196,246.29924,467.831665,23.338989,424.304291,666.896851,48.350574,-345.80069,719.720459,18.81905,273.486847,417.04541,19.23588,-808.256836,151.851837,68.680183,-766.606812,480.551849,91.801971,-286.082672,257.518707,170.769623,-286.390198
20,0.2,-692.43512,83.414398,-364.538696,-628.640503,34.051964,-765.547424,-555.722107,97.649651,49.538879,-530.992004,40.72403,369.904419,-444.962952,71.873451,223.905945,-394.621277,108.643349,-550.100586,-392.011902,125.907898,46.781303,-370.943207,136.674637,-159.343903,-185.903168,68.183319,-785.777588,-141.197983,133.280411,-521.145325,-155.091736,157.348953,-17.764568,-69.230766,114.090904,177.087753,8.830115,74.369522,-771.037109,21.670826,162.327133,-70.474953,145.736832,37.057594,442.010132,149.427231,145.646332,63.353928,148.824036,164.353256,-31.460255,184.389526,152.263138,-465.163208,418.506531,25.491789,-715.291382,400.724152,120.773788,-385.255341,485.569458,95.958313,-145.093948,647.116882,45.026291,-77.966049,777.02179,31.906597,-174.037964,876.907349,17.097435,-721.595154,-472.608643,129.119904,-310.530212,-289.026672,148.175369,-454.620209,-227.702682,109.695442,239.513077,-132.014893,161.642746,-111.316643,-69.20694,35.516853,462.213593,24.107836,124.383392,-566.61261,-9.368316,168.57338,-367.062988,26.357479,75.374687,325.921875,103.463326,166.057663,-201.151184,130.572968,115.815071,174.196274,287.637939,33.763325,418.128876,474.274719,73.260017,134.14505,832.29425,16.57489,158.648911,246.70192,128.810699,-531.965088,-130.842361,165.07814,-383.491669,587.016479,60.623623,30.721918,502.125275,64.4403,-526.903992,466.911743,89.292747,-455.737152,-367.616821,29.674858,-909.55188,-499.413177,109.082443,-487.111359,-2.110168,39.310936,-886.666626,-379.305664,36.85585,-853.793884,323.169495,149.047745,-367.775482,371.816772,128.613708,-120.590126,509.903564,27.403503,254.578476,35.911182,119.832703,162.571457,-736.752136,35.870823,-177.505707,272.725464,98.02459,-622.819824,858.067993,19.725725,-460.933197,250.047119,86.172066,246.303345,467.82785,23.341581,424.309631,666.892639,48.33242,-345.796112,719.716431,18.8151,273.492096,417.040283,19.209549,-808.251404,151.847366,68.657936,-766.602295,480.548096,91.787415,-286.078979,257.515839,170.757629,-286.388123
21,0.21,-692.432373,83.411606,-364.543396,-628.635925,34.055115,-765.55249,-555.721008,97.642242,49.534828,-530.991577,40.712437,369.899719,-444.962189,71.864502,223.901962,-394.618073,108.645317,-550.103882,-392.010895,125.901756,46.778202,-370.941559,136.671478,-159.346741,-185.898804,68.190079,-785.78064,-141.195023,133.28389,-521.147461,-155.090714,157.345474,-17.766327,-69.230148,114.085419,177.085602,8.834384,74.377541,-771.039368,21.671951,162.325699,-70.476082,145.737076,37.050114,442.007812,149.428009,145.644058,63.353031,148.825012,164.352264,-31.46088,184.39212,152.268295,-465.163879,418.510956,25.502146,-715.292908,400.726715,120.779503,-385.255646,485.571289,95.961395,-145.094299,647.118958,45.029667,-77.966553,777.02417,31.91226,-174.038193,876.911804,17.111309,-721.595276,-472.606323,129.118027,-310.533508,-289.024109,148.176849,-454.622559,-227.702194,109.687912,239.510391,-132.013596,161.640717,-111.318314,-69.206734,35.507481,462.210449,24.111002,124.388741,-566.614197,-9.366192,168.57576,-367.064087,26.357859,75.367889,325.919647,103.464882,166.058624,-201.151932,130.573578,115.811134,174.194901,287.638275,33.757236,418.126801,474.275787,73.259201,134.144272,832.295532,16.576439,158.648605,246.704971,128.817261,-531.965881,-130.840179,165.079803,-383.493317,587.017944,60.625061,30.721411,502.128784,64.448708,-526.904724,466.914764,89.299919,-455.737671,-367.611694,29.681936,-909.556152,-499.410248,109.082771,-487.115051,-2.105243,39.32045,-886.669373,-379.300781,36.86208,-853.798035,323.171753,149.052628,-367.775665,371.81839,128.615601,-120.590469,509.90451,27.401314,254.577225,35.9118,119.828209,162.569855,-736.749878,35.865154,-177.511215,272.729004,98.03257,-622.820984,858.071655,19.735888,-460.933319,250.047714,86.168037,246.302032,467.828278,23.336769,424.308136,666.895508,48.339603,-345.796509,719.71759,18.814236,273.491455,417.045105,19.221142,-808.25293,151.851654,68.666962,-766.604187,480.550537,91.792366,-286.079437,257.5177,170.760925,-286.388306
22,0.22,-692.434998,83.416946,-364.542114,-628.639404,34.064152,-765.55188,-555.722656,97.644173,49.535946,-530.992371,40.711563,369.900177,-444.963501,71.865097,223.902481,-394.621124,108.652908,-550.103088,-392.012665,125.904037,46.779202,-370.943848,136.675629,-159.345749,-185.902359,68.20018,-785.780701,-141.198105,133.291733,-521.147034,-155.092651,157.348816,-17.765656,-69.231567,114.087181,177.085709,8.83086,74.387901,-771.039734,21.669857,162.329849,-70.475739,145.736404,37.04995,442.006714,149.426254,145.647263,63.352959,148.822998,164.356323,-31.460806,184.389145,152.276291,-465.164001,418.507629,25.512814,-715.294739,400.723999,120.787209,-385.256561,485.569183,95.967133,-145.095612,647.117188,45.035133,-77.968689,777.022095,31.918839,-174.040741,876.908691,17.122961,-721.598145,-472.608978,129.123337,-310.532318,-289.027069,148.183792,-454.621674,-227.703537,109.688805,239.510788,-132.015778,161.644928,-111.317642,-69.207382,35.506706,462.209808,24.107836,124.397308,-566.614197,-9.368971,168.582504,-367.063629,26.356838,75.368523,325.919159,103.462479,166.064117,-201.151779,130.572144,115.813324,174.194595,287.637604,33.757565,418.125458,474.274384,73.262436,134.142838,832.294434,16.580149,158.645798,246.701889,128.825974,-531.966309,-130.842987,165.086441,-383.492584,587.016296,60.629444,30.719549,502.125854,64.457878,-526.906311,466.911957,89.308388,-455.739014,-367.615417,29.692776,-909.556091,-499.413147,109.0896,-487.114014,-2.108961,39.331821,-886.670166,-379.304443,36.872406,-853.797974,323.169037,149.060043,-367.776154,371.816162,128.620895,-120.591248,509.903442,27.403549,254.575195,35.910328,119.830307,162.569717,-736.751892,35.868744,-177.510269,272.725769,98.042145,-622.821716,858.068909,19.745201,-460.936157,250.046494,86.169823,246.301132,467.827576,23.337408,424.306091,666.893005,48.347492,-345.798676,719.716492,18.81671,273.489014,417.041565,19.232645,-808.254761,151.84816,68.677574,-766.60498,480.548065,91.799355,-286.08078,257.515076,170.767471,-286.388428
